"","IDs","Passagers","Jour","Heure","nb","prix_moyen"
"48427",27882,5,NA,NA,2,0.672159090909091
"48428",27883,5,NA,NA,1,0.336079545454545
"48429",27884,1,NA,NA,2,0.507407407407407
"48430",27888,1,NA,NA,2,0.338494492044064
"48431",27889,1,NA,NA,9,0.456212808271693
"48432",27889,2,NA,NA,3,0.62534126862625
"48433",27889,5,NA,NA,3,0.563547110646558
"48434",27890,1,NA,NA,29,0.578135574196176
"48435",27890,2,NA,NA,4,0.869227138191468
"48436",27890,4,NA,NA,6,0.766628866302779
"48437",27890,5,NA,NA,6,0.808788415487311
"48438",27891,1,NA,NA,67,0.756988681469591
"48439",27891,2,NA,NA,16,0.741469492762061
"48440",27891,3,NA,NA,1,0.428571428571429
"48441",27891,4,NA,NA,7,0.933154212936822
"48442",27891,5,NA,NA,12,0.653191410175067
"48443",27892,1,NA,NA,73,0.690698928998838
"48444",27892,2,NA,NA,24,0.88173182558505
"48445",27892,3,NA,NA,2,0.857142857142857
"48446",27892,4,NA,NA,1,0.413939393939394
"48447",27892,5,NA,NA,9,0.732618914688608
"48448",27892,6,NA,NA,1,0.441011235955056
"48449",27893,1,NA,NA,65,0.718102075054815
"48450",27893,2,NA,NA,16,0.57991094043758
"48451",27893,3,NA,NA,2,0.857142857142857
"48452",27893,5,NA,NA,4,0.613407836125228
"48453",27893,6,NA,NA,2,0.882022471910112
"48454",27894,1,NA,NA,54,0.672600210217849
"48455",27894,2,NA,NA,11,0.60321104594908
"48456",27894,4,NA,NA,1,0.421621621621622
"48457",27894,5,NA,NA,5,0.578550188887268
"48458",27894,6,NA,NA,2,0.882022471910112
"48459",27895,1,NA,NA,46,0.688251066432433
"48460",27895,2,NA,NA,17,0.589087844171891
"48461",27895,3,NA,NA,4,0.617702795264033
"48462",27895,4,NA,NA,5,1.05448244636389
"48463",27895,5,NA,NA,8,0.57082495314414
"48464",27896,1,NA,NA,49,0.583606493745583
"48465",27896,2,NA,NA,21,0.719268128756042
"48466",27896,3,NA,NA,7,0.750172991242276
"48467",27896,4,NA,NA,5,0.705762635487721
"48468",27896,5,NA,NA,13,0.685194781418112
"48469",27897,1,NA,NA,64,0.704966579924498
"48470",27897,2,NA,NA,17,0.621370043772804
"48471",27897,3,NA,NA,6,0.596935636012064
"48472",27897,4,NA,NA,4,0.847472887251893
"48473",27897,5,NA,NA,9,0.826457122162255
"48474",27898,1,NA,NA,59,0.685815794243924
"48475",27898,2,NA,NA,15,0.820935132452913
"48476",27898,3,NA,NA,3,0.564165381713198
"48477",27898,4,NA,NA,2,0.843093922651934
"48478",27898,5,NA,NA,3,0.578793144774688
"48479",27899,1,NA,NA,41,0.617444787712941
"48480",27899,2,NA,NA,12,0.72112002409203
"48481",27899,3,NA,NA,2,1.00267379679144
"48482",27899,4,NA,NA,2,0.843093922651934
"48483",27899,5,NA,NA,2,0.717857142857143
"48484",27900,1,NA,NA,38,0.639307868526345
"48485",27900,2,NA,NA,11,0.913416870610677
"48486",27900,3,NA,NA,2,1.00267379679144
"48487",27900,5,NA,NA,6,0.886127323336626
"48488",27901,1,NA,NA,41,0.695016688272541
"48489",27901,2,NA,NA,9,0.883822047861176
"48490",27901,5,NA,NA,5,0.766484466193769
"48491",27902,1,NA,NA,40,0.771212757753694
"48492",27902,2,NA,NA,6,0.680741768613878
"48493",27902,5,NA,NA,4,0.970262413576367
"48494",27903,1,NA,NA,31,0.849563231762188
"48495",27903,2,NA,NA,9,0.634149378862119
"48496",27903,3,NA,NA,2,0.667058823529412
"48497",27903,5,NA,NA,2,0.969594594594595
"48498",27904,1,NA,NA,22,0.653050177977714
"48499",27904,2,NA,NA,11,0.930493205006092
"48500",27904,3,NA,NA,2,0.667058823529412
"48501",27904,5,NA,NA,3,0.245504052684904
"48502",27905,1,NA,NA,12,0.653054962576
"48503",27905,2,NA,NA,11,0.855762343653518
"48504",27905,3,NA,NA,2,0.667058823529412
"48505",27905,5,NA,NA,4,0.444908814589666
"48506",27906,1,NA,NA,13,0.94392113141648
"48507",27906,2,NA,NA,11,0.747109866666568
"48508",27906,3,NA,NA,1,0.333529411764706
"48509",27906,5,NA,NA,4,0.444908814589666
"48510",27907,1,NA,NA,12,0.853377396191894
"48511",27907,2,NA,NA,13,0.875393799229569
"48512",27907,5,NA,NA,5,0.425144689178499
"48513",27907,6,NA,NA,1,0.371428571428571
"48514",27908,1,NA,NA,13,0.786514826131454
"48515",27908,2,NA,NA,15,0.824975791269642
"48516",27908,5,NA,NA,4,0.431715729136306
"48517",27908,6,NA,NA,2,0.742857142857143
"48518",27909,1,NA,NA,11,0.674019862859565
"48519",27909,2,NA,NA,14,0.873418555394136
"48520",27909,5,NA,NA,4,0.431715729136306
"48521",27909,6,NA,NA,2,0.742857142857143
"48522",27910,1,NA,NA,8,0.822183131584919
"48523",27910,2,NA,NA,10,0.77509936862369
"48524",27910,5,NA,NA,3,0.571812757374569
"48525",27910,6,NA,NA,2,0.742857142857143
"48526",27911,1,NA,NA,4,0.830282227307399
"48527",27911,2,NA,NA,10,0.770613864132538
"48528",27911,5,NA,NA,3,0.565200857214892
"48529",27911,6,NA,NA,1,0.371428571428571
"48530",27912,1,NA,NA,4,0.882344283527611
"48531",27912,2,NA,NA,6,0.628209134970754
"48532",27912,5,NA,NA,3,1.11717791411043
"48533",27913,1,NA,NA,3,0.682782880018839
"48534",27913,2,NA,NA,6,0.885360157823926
"48535",27913,5,NA,NA,2,0.74478527607362
"48536",27914,1,NA,NA,3,0.731629119822169
"48537",27914,2,NA,NA,8,0.937605024028322
"48538",27914,5,NA,NA,1,0.37239263803681
"48539",27915,1,NA,NA,7,0.793158886272011
"48540",27915,2,NA,NA,6,1.01507509697283
"48541",27916,1,NA,NA,8,0.87669162663979
"48542",27916,2,NA,NA,4,1.08420684835779
"48543",27917,1,NA,NA,7,0.720505993450233
"48544",27917,2,NA,NA,7,1.12461965699977
"48545",27917,4,NA,NA,2,0.894936708860759
"48546",27918,1,NA,NA,9,0.908131946253825
"48547",27918,2,NA,NA,1,0.3984375
"48548",27918,4,NA,NA,2,0.894936708860759
"48549",27919,1,NA,NA,5,0.497499776584601
"48550",27919,4,NA,NA,2,0.894936708860759
"48551",27920,1,NA,NA,2,0.844285714285714
"48552",27920,4,NA,NA,3,1.34240506329114
"48553",27921,4,NA,NA,1,0.44746835443038
"48554",27923,1,NA,NA,6,0.71545583837064
"48555",27924,1,NA,NA,7,0.830210241744493
"48556",27925,1,NA,NA,11,0.861810110931536
"48557",27926,1,NA,NA,13,1.03515343427486
"48558",27927,1,NA,NA,13,1.04322796843635
"48559",27927,2,NA,NA,1,0.416666666666667
"48560",27928,1,NA,NA,12,0.953010577132003
"48561",27928,2,NA,NA,2,0.833333333333333
"48562",27929,1,NA,NA,9,0.82851952485654
"48563",27929,2,NA,NA,2,0.833333333333333
"48564",27930,1,NA,NA,10,0.907448096285111
"48565",27930,2,NA,NA,2,0.833333333333333
"48566",27931,1,NA,NA,11,0.643307834376109
"48567",27931,2,NA,NA,2,0.833333333333333
"48568",27932,1,NA,NA,9,0.888290243494121
"48569",27932,2,NA,NA,2,0.833333333333333
"48570",27933,1,NA,NA,6,0.851778295673321
"48571",27933,2,NA,NA,2,0.833333333333333
"48572",27933,5,NA,NA,2,1.01034482758621
"48573",27934,1,NA,NA,8,0.647498085600701
"48574",27934,2,NA,NA,2,0.833333333333333
"48575",27934,5,NA,NA,2,1.01034482758621
"48576",27935,1,NA,NA,6,0.549101155476407
"48577",27935,2,NA,NA,2,0.833333333333333
"48578",27935,5,NA,NA,2,1.01034482758621
"48579",27935,6,NA,NA,2,0.858333333333333
"48580",27936,1,NA,NA,5,0.433751108046883
"48581",27936,2,NA,NA,2,0.833333333333333
"48582",27936,5,NA,NA,2,1.01034482758621
"48583",27936,6,NA,NA,2,0.858333333333333
"48584",27937,1,NA,NA,1,0.401408450704225
"48585",27937,2,NA,NA,2,0.833333333333333
"48586",27937,5,NA,NA,2,1.01034482758621
"48587",27937,6,NA,NA,2,0.858333333333333
"48588",27938,1,NA,NA,2,0.661361256544503
"48589",27938,2,NA,NA,2,0.833333333333333
"48590",27938,5,NA,NA,2,1.01034482758621
"48591",27938,6,NA,NA,2,0.858333333333333
"48592",27939,1,NA,NA,3,0.413959098666512
"48593",27939,2,NA,NA,3,0.340191740412979
"48594",27939,5,NA,NA,2,1.01034482758621
"48595",27939,6,NA,NA,2,0.858333333333333
"48596",27940,1,NA,NA,3,0.464531760922585
"48597",27940,5,NA,NA,1,0.505172413793103
"48598",27940,6,NA,NA,2,0.858333333333333
"48599",27941,1,NA,NA,6,0.954441925846608
"48600",27941,4,NA,NA,3,0.901470588235294
"48601",27941,6,NA,NA,2,0.858333333333333
"48602",27942,1,NA,NA,4,1.14497649823737
"48603",27942,5,NA,NA,3,0.468444444444444
"48604",27942,6,NA,NA,2,0.858333333333333
"48605",27943,1,NA,NA,3,0.550505426686529
"48606",27943,5,NA,NA,2,0.496
"48607",27944,1,NA,NA,6,0.42482259439679
"48608",27945,1,NA,NA,4,0.536240212174792
"48609",27946,1,NA,NA,7,0.663885981645467
"48610",27947,1,NA,NA,17,0.599957670670581
"48611",27948,1,NA,NA,8,0.512133480856825
"48612",27948,5,NA,NA,2,0.493449781659389
"48613",27949,1,NA,NA,7,0.744293501709025
"48614",27949,5,NA,NA,2,0.507818930041152
"48615",27950,1,NA,NA,15,0.584990051737169
"48616",27950,2,NA,NA,7,0.568571207043537
"48617",27950,3,NA,NA,2,1.15
"48618",27950,5,NA,NA,2,0.450847457627119
"48619",27951,0,NA,NA,2,0.455072463768116
"48620",27951,1,NA,NA,262,0.516763833702302
"48621",27951,2,NA,NA,73,0.481271308868205
"48622",27951,3,NA,NA,23,0.634220542145342
"48623",27951,4,NA,NA,10,0.670215688380328
"48624",27951,5,NA,NA,32,0.468692887032608
"48625",27951,6,NA,NA,10,0.444713406670461
"48626",27952,0,NA,NA,3,0.318778344671202
"48627",27952,1,NA,NA,568,0.493935012373179
"48628",27952,2,NA,NA,118,0.530528641663679
"48629",27952,3,NA,NA,41,0.54709698902562
"48630",27952,4,NA,NA,17,0.511477647299944
"48631",27952,5,NA,NA,72,0.617895877414221
"48632",27952,6,NA,NA,18,0.38478201039575
"48633",27953,0,NA,NA,1,0.219191919191919
"48634",27953,1,NA,NA,322,0.509507294877522
"48635",27953,2,NA,NA,52,0.491463866829741
"48636",27953,3,NA,NA,18,0.492871708128083
"48637",27953,4,NA,NA,8,0.539730148379799
"48638",27953,5,NA,NA,29,0.49650424430514
"48639",27953,6,NA,NA,8,0.546922185199843
"48640",27954,1,NA,NA,160,0.508842865168672
"48641",27954,2,NA,NA,24,0.542061154047376
"48642",27954,3,NA,NA,10,0.570947110595407
"48643",27954,4,NA,NA,8,0.75065143987397
"48644",27954,5,NA,NA,42,0.54449448665474
"48645",27954,6,NA,NA,11,0.704082465460763
"48646",27955,1,NA,NA,161,0.570542597477885
"48647",27955,2,NA,NA,34,0.64385253008496
"48648",27955,3,NA,NA,10,0.622634027161784
"48649",27955,4,NA,NA,1,0.279658536585366
"48650",27955,5,NA,NA,33,0.665828477854682
"48651",27955,6,NA,NA,6,0.569375836861723
"48652",27956,1,NA,NA,251,0.605489710867427
"48653",27956,2,NA,NA,50,0.55282377141216
"48654",27956,3,NA,NA,13,0.508914408038426
"48655",27956,4,NA,NA,5,0.559923872875092
"48656",27956,5,NA,NA,18,0.636141789758083
"48657",27956,6,NA,NA,13,0.564120283122092
"48658",27957,0,NA,NA,2,0.4578125
"48659",27957,1,NA,NA,366,0.61737033503117
"48660",27957,2,NA,NA,58,0.56741355940621
"48661",27957,3,NA,NA,10,0.446627490313227
"48662",27957,4,NA,NA,10,0.632698189070237
"48663",27957,5,NA,NA,25,0.618957264705678
"48664",27957,6,NA,NA,16,0.603102836343426
"48665",27958,0,NA,NA,3,0.876623376623377
"48666",27958,1,NA,NA,449,0.568581654775746
"48667",27958,2,NA,NA,83,0.572864554641772
"48668",27958,3,NA,NA,27,0.523977445856918
"48669",27958,4,NA,NA,14,0.533375405420428
"48670",27958,5,NA,NA,44,0.535333070285583
"48671",27958,6,NA,NA,13,0.613621947446205
"48672",27959,0,NA,NA,2,0.516666666666667
"48673",27959,1,NA,NA,583,0.575661766327746
"48674",27959,2,NA,NA,155,0.552149286620427
"48675",27959,3,NA,NA,45,0.506002290824508
"48676",27959,4,NA,NA,15,0.479801668400083
"48677",27959,5,NA,NA,57,0.514831218897541
"48678",27959,6,NA,NA,14,0.518162489309696
"48679",27960,0,NA,NA,1,0.233160621761658
"48680",27960,1,NA,NA,713,0.650539473947582
"48681",27960,2,NA,NA,184,0.518394177253017
"48682",27960,3,NA,NA,32,0.543218766094195
"48683",27960,4,NA,NA,26,0.583643239158054
"48684",27960,5,NA,NA,100,0.635358630642968
"48685",27960,6,NA,NA,19,0.560150580907697
"48686",27961,0,NA,NA,7,0.444245486471301
"48687",27961,1,NA,NA,817,0.553103998588856
"48688",27961,2,NA,NA,190,0.561410716552497
"48689",27961,3,NA,NA,38,0.591610157482468
"48690",27961,4,NA,NA,24,0.590413356080968
"48691",27961,5,NA,NA,70,0.578328532376824
"48692",27961,6,NA,NA,15,0.555668274177295
"48693",27962,0,NA,NA,6,0.496526027923483
"48694",27962,1,NA,NA,651,0.524163526690891
"48695",27962,2,NA,NA,167,0.500815305469473
"48696",27962,3,NA,NA,49,0.594715612498092
"48697",27962,4,NA,NA,24,0.602112091197799
"48698",27962,5,NA,NA,61,0.560374240380913
"48699",27962,6,NA,NA,21,0.565018945763279
"48700",27963,0,NA,NA,9,0.386963141611399
"48701",27963,1,NA,NA,631,0.503938807784572
"48702",27963,2,NA,NA,141,0.499938259881961
"48703",27963,3,NA,NA,35,0.597515508886718
"48704",27963,4,NA,NA,18,0.458333829945551
"48705",27963,5,NA,NA,53,0.499603490662224
"48706",27963,6,NA,NA,20,0.561314269612411
"48707",27964,0,NA,NA,2,0.627777777777778
"48708",27964,1,NA,NA,562,0.526487078004942
"48709",27964,2,NA,NA,114,0.468278403615139
"48710",27964,3,NA,NA,28,0.577121388980206
"48711",27964,4,NA,NA,6,0.374178936925647
"48712",27964,5,NA,NA,50,0.490647193942923
"48713",27964,6,NA,NA,16,0.466474693164527
"48714",27965,0,NA,NA,2,0.459459459459459
"48715",27965,1,NA,NA,455,0.494952606101739
"48716",27965,2,NA,NA,106,0.529259109542961
"48717",27965,3,NA,NA,41,0.562099969928711
"48718",27965,4,NA,NA,22,0.526812238694251
"48719",27965,5,NA,NA,44,0.523040264501077
"48720",27965,6,NA,NA,17,0.544819154917042
"48721",27966,0,NA,NA,5,0.377278233780103
"48722",27966,1,NA,NA,458,0.502592174274156
"48723",27966,2,NA,NA,93,0.506110231505459
"48724",27966,3,NA,NA,19,0.552721589464172
"48725",27966,4,NA,NA,14,0.411076193371222
"48726",27966,5,NA,NA,58,0.502737531065155
"48727",27966,6,NA,NA,20,0.613659030166969
"48728",27967,0,NA,NA,7,0.467109774269782
"48729",27967,1,NA,NA,407,0.503016120222872
"48730",27967,2,NA,NA,113,0.498759859493176
"48731",27967,3,NA,NA,28,0.658380980585074
"48732",27967,4,NA,NA,20,0.577571830346233
"48733",27967,5,NA,NA,48,0.540067764363594
"48734",27967,6,NA,NA,16,0.497348111258634
"48735",27968,1,NA,NA,387,0.521492280273915
"48736",27968,2,NA,NA,112,0.521503261402635
"48737",27968,3,NA,NA,11,0.617384419124361
"48738",27968,4,NA,NA,15,0.433847387233438
"48739",27968,5,NA,NA,44,0.445753289338622
"48740",27968,6,NA,NA,16,0.517702350666794
"48741",27969,0,NA,NA,2,0.450666666666667
"48742",27969,1,NA,NA,354,0.494081231868369
"48743",27969,2,NA,NA,72,0.521687250378329
"48744",27969,3,NA,NA,25,0.529887382972063
"48745",27969,4,NA,NA,21,0.535672343186727
"48746",27969,5,NA,NA,43,0.490809358125047
"48747",27969,6,NA,NA,14,0.671423431304018
"48748",27970,1,NA,NA,343,0.515334749162442
"48749",27970,2,NA,NA,91,0.566163617640082
"48750",27970,3,NA,NA,30,0.49263339696388
"48751",27970,4,NA,NA,8,0.479633933678084
"48752",27970,5,NA,NA,44,0.509259360297073
"48753",27970,6,NA,NA,15,0.607534624664411
"48754",27971,0,NA,NA,3,0.42755505364201
"48755",27971,1,NA,NA,272,0.521418248397399
"48756",27971,2,NA,NA,60,0.493975228959708
"48757",27971,3,NA,NA,19,0.599432970251653
"48758",27971,4,NA,NA,2,0.44
"48759",27971,5,NA,NA,30,0.492568492737519
"48760",27971,6,NA,NA,5,0.408934265586101
"48761",27972,0,NA,NA,2,0.269946357989836
"48762",27972,1,NA,NA,221,0.526550786346012
"48763",27972,2,NA,NA,69,0.535476190753376
"48764",27972,3,NA,NA,21,0.529112689427735
"48765",27972,4,NA,NA,6,0.476887254901961
"48766",27972,5,NA,NA,19,0.530307953745559
"48767",27972,6,NA,NA,9,0.757648833041031
"48768",27973,1,NA,NA,218,0.514117832187792
"48769",27973,2,NA,NA,47,0.468819547552321
"48770",27973,3,NA,NA,16,0.531172767251333
"48771",27973,4,NA,NA,1,0.409090909090909
"48772",27973,5,NA,NA,41,0.517101433050121
"48773",27973,6,NA,NA,5,0.363919748666356
"48774",27974,0,NA,NA,1,0.340909090909091
"48775",27974,1,NA,NA,205,0.493770099602695
"48776",27974,2,NA,NA,41,0.511454859248608
"48777",27974,3,NA,NA,14,0.520985869219307
"48778",27974,4,NA,NA,14,0.605961692353237
"48779",27974,5,NA,NA,18,0.435891664333449
"48780",27974,6,NA,NA,9,0.403327148014126
"48781",27975,0,NA,NA,2,0.681818181818182
"48782",27975,1,NA,NA,170,0.479726733864722
"48783",27975,2,NA,NA,55,0.554442758904731
"48784",27975,3,NA,NA,28,0.642868473628705
"48785",27975,4,NA,NA,4,0.566666666666667
"48786",27975,5,NA,NA,23,0.558502523010879
"48787",27975,6,NA,NA,10,0.521742076575264
"48788",27976,1,NA,NA,200,0.515206889097589
"48789",27976,2,NA,NA,46,0.505778976488987
"48790",27976,3,NA,NA,16,0.499104595992149
"48791",27976,4,NA,NA,7,0.445121794871795
"48792",27976,5,NA,NA,14,0.564274072300657
"48793",27976,6,NA,NA,9,0.349471201347319
"48794",27977,1,NA,NA,162,0.486097546016999
"48795",27977,2,NA,NA,40,0.53886253744277
"48796",27977,3,NA,NA,9,0.754546211326259
"48797",27977,4,NA,NA,3,0.237980769230769
"48798",27977,5,NA,NA,14,0.532044847382576
"48799",27977,6,NA,NA,6,0.50508632423526
"48800",27978,1,NA,NA,207,0.4806390044632
"48801",27978,2,NA,NA,34,0.554748489152525
"48802",27978,3,NA,NA,10,0.480118191573259
"48803",27978,4,NA,NA,2,0.429166666666667
"48804",27978,5,NA,NA,10,0.342382104245957
"48805",27978,6,NA,NA,9,0.424737954318644
"48806",27979,1,NA,NA,201,0.468099948463519
"48807",27979,2,NA,NA,48,0.463068390588873
"48808",27979,3,NA,NA,9,0.246007065211849
"48809",27979,4,NA,NA,2,0.838709677419355
"48810",27979,5,NA,NA,19,0.461699627248413
"48811",27979,6,NA,NA,16,0.526238231289276
"48812",27980,1,NA,NA,226,0.484196149178659
"48813",27980,2,NA,NA,49,0.458428649419291
"48814",27980,3,NA,NA,17,0.501243971294307
"48815",27980,4,NA,NA,2,0.252878787878788
"48816",27980,5,NA,NA,19,0.485921325665782
"48817",27980,6,NA,NA,15,0.502192863588243
"48818",27981,0,NA,NA,3,0.859090909090909
"48819",27981,1,NA,NA,214,0.455893795858973
"48820",27981,2,NA,NA,49,0.453495154310321
"48821",27981,3,NA,NA,13,0.448963178022817
"48822",27981,4,NA,NA,6,0.455038383838384
"48823",27981,5,NA,NA,19,0.469423150467256
"48824",27981,6,NA,NA,14,0.413255294773396
"48825",27982,1,NA,NA,188,0.463878798901351
"48826",27982,2,NA,NA,46,0.394408789888623
"48827",27982,3,NA,NA,12,0.463693186950743
"48828",27982,4,NA,NA,4,0.540479797979798
"48829",27982,5,NA,NA,13,0.432688777764542
"48830",27982,6,NA,NA,9,0.503302713546616
"48831",27983,1,NA,NA,190,0.46867895188944
"48832",27983,2,NA,NA,37,0.472497591928241
"48833",27983,3,NA,NA,12,0.389922129407603
"48834",27983,4,NA,NA,2,0.569444444444444
"48835",27983,5,NA,NA,17,0.479757083351849
"48836",27983,6,NA,NA,10,0.651114058299507
"48837",27984,1,NA,NA,146,0.487751516363083
"48838",27984,2,NA,NA,45,0.459353796929751
"48839",27984,3,NA,NA,23,0.483515985651553
"48840",27984,4,NA,NA,9,0.538062236383835
"48841",27984,5,NA,NA,8,0.341343709855688
"48842",27984,6,NA,NA,5,0.475574769644851
"48843",27985,1,NA,NA,151,0.438377754049743
"48844",27985,2,NA,NA,47,0.436286124349859
"48845",27985,3,NA,NA,11,0.467275501063484
"48846",27985,4,NA,NA,9,0.354639645367502
"48847",27985,5,NA,NA,9,0.498675604963885
"48848",27985,6,NA,NA,10,0.383531247951283
"48849",27986,1,NA,NA,146,0.505268418810773
"48850",27986,2,NA,NA,54,0.59254574340136
"48851",27986,3,NA,NA,16,0.409783263615444
"48852",27986,4,NA,NA,14,0.70195871104874
"48853",27986,5,NA,NA,13,0.534300487034721
"48854",27986,6,NA,NA,7,0.412203077143588
"48855",27987,1,NA,NA,166,0.494755944480854
"48856",27987,2,NA,NA,42,0.533547480479834
"48857",27987,3,NA,NA,10,0.487483562367881
"48858",27987,4,NA,NA,8,0.344353254255559
"48859",27987,5,NA,NA,17,0.519898648525292
"48860",27987,6,NA,NA,5,0.459699971545603
"48861",27988,0,NA,NA,2,0.452261306532663
"48862",27988,1,NA,NA,139,0.450345277119523
"48863",27988,2,NA,NA,32,0.430101131099394
"48864",27988,3,NA,NA,7,0.390589825345418
"48865",27988,4,NA,NA,4,0.56146930442129
"48866",27988,5,NA,NA,16,0.579064001074245
"48867",27988,6,NA,NA,1,0.3625
"48868",27989,0,NA,NA,3,0.328376331417855
"48869",27989,1,NA,NA,154,0.461843291080167
"48870",27989,2,NA,NA,46,0.437450918927847
"48871",27989,3,NA,NA,5,0.712121212121212
"48872",27989,4,NA,NA,4,0.529313417190776
"48873",27989,5,NA,NA,8,0.450292818716598
"48874",27989,6,NA,NA,5,0.510185185185185
"48875",27990,0,NA,NA,3,0.318685237913523
"48876",27990,1,NA,NA,175,0.489782994853183
"48877",27990,2,NA,NA,51,0.433691560118449
"48878",27990,3,NA,NA,1,0.2578125
"48879",27990,4,NA,NA,6,0.826053911205074
"48880",27990,5,NA,NA,19,0.507905135973026
"48881",27990,6,NA,NA,9,0.681911764705882
"48882",27991,0,NA,NA,4,0.417778201778848
"48883",27991,1,NA,NA,159,0.451643300300861
"48884",27991,2,NA,NA,48,0.487419460314825
"48885",27991,3,NA,NA,6,0.558938306501644
"48886",27991,4,NA,NA,2,0.461116279069767
"48887",27991,5,NA,NA,11,0.463608163272023
"48888",27991,6,NA,NA,4,0.592349170437406
"48889",27992,1,NA,NA,154,0.454110917861399
"48890",27992,2,NA,NA,45,0.465809372296248
"48891",27992,3,NA,NA,6,0.594410222297025
"48892",27992,5,NA,NA,10,0.371144770483425
"48893",27992,6,NA,NA,5,0.523688418035723
"48894",27993,1,NA,NA,154,0.497692209902971
"48895",27993,2,NA,NA,46,0.494693490630098
"48896",27993,3,NA,NA,4,0.360414673046252
"48897",27993,4,NA,NA,7,0.550009014076382
"48898",27993,5,NA,NA,16,0.475128766249129
"48899",27993,6,NA,NA,8,0.575870233891192
"48900",27994,1,NA,NA,139,0.452901928345683
"48901",27994,2,NA,NA,42,0.465363694637645
"48902",27994,3,NA,NA,7,0.275123107424903
"48903",27994,4,NA,NA,10,0.409962934371155
"48904",27994,5,NA,NA,23,0.441540695193914
"48905",27994,6,NA,NA,4,0.606718292892789
"48906",27995,1,NA,NA,132,0.462577666919739
"48907",27995,2,NA,NA,40,0.484007843090663
"48908",27995,3,NA,NA,15,0.569315814027549
"48909",27995,4,NA,NA,11,0.562360980860873
"48910",27995,5,NA,NA,18,0.485006122022065
"48911",27995,6,NA,NA,4,0.587142402748179
"48912",27996,1,NA,NA,153,0.45924190672186
"48913",27996,2,NA,NA,33,0.432282624643453
"48914",27996,3,NA,NA,12,0.355707669798498
"48915",27996,4,NA,NA,4,0.341875
"48916",27996,5,NA,NA,13,0.496791202828827
"48917",27996,6,NA,NA,4,0.356904431049556
"48918",27997,1,NA,NA,147,0.455269018942666
"48919",27997,2,NA,NA,48,0.456730529413349
"48920",27997,3,NA,NA,8,0.407733912263753
"48921",27997,4,NA,NA,8,0.416631900544826
"48922",27997,5,NA,NA,11,0.506882643644567
"48923",27997,6,NA,NA,7,0.471009038921646
"48924",27998,1,NA,NA,187,0.454450263618123
"48925",27998,2,NA,NA,53,0.411926498340571
"48926",27998,3,NA,NA,11,0.405354500547096
"48927",27998,4,NA,NA,13,0.385568896676231
"48928",27998,5,NA,NA,12,0.356673737664999
"48929",27998,6,NA,NA,3,0.377291878172589
"48930",27999,1,NA,NA,178,0.423562686453434
"48931",27999,2,NA,NA,60,0.435730909046385
"48932",27999,3,NA,NA,12,0.343215442623337
"48933",27999,4,NA,NA,9,0.506360256630962
"48934",27999,5,NA,NA,28,0.447632339329925
"48935",27999,6,NA,NA,2,0.268043521006751
"48936",28000,1,NA,NA,193,0.45828310610536
"48937",28000,2,NA,NA,65,0.431093108659557
"48938",28000,3,NA,NA,12,0.431976487111627
"48939",28000,4,NA,NA,2,0.279063654447286
"48940",28000,5,NA,NA,29,0.420665954251117
"48941",28000,6,NA,NA,10,0.687657510808007
"48942",28001,1,NA,NA,205,0.435359477491881
"48943",28001,2,NA,NA,75,0.44428241604206
"48944",28001,3,NA,NA,16,0.510758912473354
"48945",28001,4,NA,NA,6,0.40674418494504
"48946",28001,5,NA,NA,21,0.425185589739048
"48947",28001,6,NA,NA,5,0.471794985468696
"48948",28002,1,NA,NA,222,0.453157676673989
"48949",28002,2,NA,NA,79,0.50626539451048
"48950",28002,3,NA,NA,27,0.413719028190322
"48951",28002,4,NA,NA,15,0.462048884364079
"48952",28002,5,NA,NA,30,0.526190034011753
"48953",28002,6,NA,NA,15,0.454007477494259
"48954",28003,1,NA,NA,259,0.455835024909695
"48955",28003,2,NA,NA,75,0.452530619055338
"48956",28003,3,NA,NA,30,0.492196271550317
"48957",28003,4,NA,NA,12,0.518719840289834
"48958",28003,5,NA,NA,20,0.443986649454581
"48959",28003,6,NA,NA,18,0.485738943763543
"48960",28004,1,NA,NA,250,0.429422032999598
"48961",28004,2,NA,NA,83,0.456065902307288
"48962",28004,3,NA,NA,25,0.385935550480231
"48963",28004,4,NA,NA,11,0.407026374400195
"48964",28004,5,NA,NA,34,0.458392824885935
"48965",28004,6,NA,NA,11,0.455218474364049
"48966",28005,1,NA,NA,307,0.452558685736604
"48967",28005,2,NA,NA,102,0.371861072341972
"48968",28005,3,NA,NA,20,0.421257538057848
"48969",28005,4,NA,NA,11,0.483902157665301
"48970",28005,5,NA,NA,43,0.449220058773096
"48971",28005,6,NA,NA,17,0.568687245226417
"48972",28006,1,NA,NA,333,0.4382641083366
"48973",28006,2,NA,NA,152,0.458105339890807
"48974",28006,3,NA,NA,26,0.465178528718305
"48975",28006,4,NA,NA,7,0.418163661087786
"48976",28006,5,NA,NA,37,0.407348781561169
"48977",28006,6,NA,NA,12,0.461832584002792
"48978",28007,1,NA,NA,319,0.451308725030916
"48979",28007,2,NA,NA,103,0.44531206302684
"48980",28007,3,NA,NA,20,0.415149617900991
"48981",28007,4,NA,NA,15,0.475048198322406
"48982",28007,5,NA,NA,38,0.411608663425915
"48983",28007,6,NA,NA,14,0.470323506364751
"48984",28008,1,NA,NA,316,0.46924599861805
"48985",28008,2,NA,NA,87,0.418876289477439
